group,group_zh,order_type,run_id,step,new_class_id,new_class,class_id,class_name,class_label,accuracy,is_forgotten_so_far,is_newly_forgotten,is_target_class
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),22,clock,clock (22),68.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),23,cloud,cloud (23),79.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),24,cockroach,cockroach (24),78.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),25,couch,couch (25),55.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),26,crab,crab (26),64.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),27,crocodile,crocodile (27),58.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),28,cup,cup (28),75.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),29,dinosaur,dinosaur (29),64.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),30,dolphin,dolphin (30),65.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),31,elephant,大象 / elephant (31),67.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),32,flatfish,flatfish (32),65.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),33,forest,forest (33),59.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),34,fox,fox (34),77.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),35,girl,girl (35),46.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),36,hamster,hamster (36),81.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),37,house,house (37),76.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),38,kangaroo,袋鼠 / kangaroo (38),63.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),39,keyboard,keyboard (39),79.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),40,lamp,lamp (40),59.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),41,lawn_mower,lawn_mower (41),88.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),42,leopard,leopard (42),74.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),43,lion,lion (43),84.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),44,lizard,lizard (44),46.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),45,lobster,lobster (45),62.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),46,man,man (46),47.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),47,maple_tree,maple_tree (47),62.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),48,motorcycle,摩托車 / motorcycle (48),93.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),49,mountain,mountain (49),82.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),50,mouse,mouse (50),50.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),51,mushroom,mushroom (51),72.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),52,oak_tree,oak_tree (52),67.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),53,orange,orange (53),89.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),54,orchid,蘭花 / orchid (54),82.0,False,False,True
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),55,otter,otter (55),42.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),56,palm_tree,palm_tree (56),87.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),57,pear,pear (57),78.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),58,pickup_truck,皮卡車 / pickup_truck (58),84.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),59,pine_tree,pine_tree (59),68.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),60,plain,plain (60),86.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),61,plate,plate (61),65.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),62,poppy,罌粟花 / poppy (62),78.0,False,False,True
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),63,porcupine,porcupine (63),66.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),64,possum,possum (64),52.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),65,rabbit,rabbit (65),57.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),66,raccoon,raccoon (66),78.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),67,ray,ray (67),57.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),68,road,road (68),94.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),69,rocket,rocket (69),79.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),70,rose,玫瑰 / rose (70),0.0,True,True,True
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),71,sea,sea (71),79.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),72,seal,seal (72),47.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),73,shark,shark (73),59.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),74,shrew,shrew (74),49.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),75,skunk,skunk (75),90.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),76,skyscraper,skyscraper (76),87.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),77,snail,snail (77),66.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),78,snake,snake (78),61.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),79,spider,spider (79),73.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),80,squirrel,squirrel (80),56.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),81,streetcar,streetcar (81),71.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),82,sunflower,向日葵 / sunflower (82),90.0,False,False,True
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),83,sweet_pepper,sweet_pepper (83),67.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),84,table,table (84),68.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),85,tank,tank (85),70.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),86,telephone,telephone (86),68.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),87,television,television (87),78.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),88,tiger,tiger (88),83.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),89,tractor,tractor (89),85.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),90,train,火車 / train (90),83.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),91,trout,trout (91),79.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),92,tulip,鬱金香 / tulip (92),0.0,True,False,True
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),93,turtle,turtle (93),57.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),94,wardrobe,wardrobe (94),90.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),95,whale,whale (95),73.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),96,willow_tree,willow_tree (96),62.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),97,wolf,wolf (97),77.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),98,woman,woman (98),50.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,2,70,玫瑰 / rose (70),99,worm,worm (99),72.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),0,apple,apple (0),89.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),1,aquarium_fish,aquarium_fish (1),83.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),2,baby,baby (2),56.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),3,bear,bear (3),50.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),4,beaver,beaver (4),57.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),5,bed,bed (5),67.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),6,bee,bee (6),78.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),7,beetle,beetle (7),76.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),8,bicycle,腳踏車 / bicycle (8),83.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),9,bottle,bottle (9),78.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),10,bowl,bowl (10),50.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),11,boy,boy (11),49.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),12,bridge,bridge (12),78.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),13,bus,公車 / bus (13),68.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),14,butterfly,butterfly (14),55.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),15,camel,駱駝 / camel (15),74.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),16,can,can (16),79.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),17,castle,castle (17),80.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),18,caterpillar,caterpillar (18),65.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),19,cattle,牛 / cattle (19),64.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),20,chair,chair (20),86.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),21,chimpanzee,黑猩猩 / chimpanzee (21),86.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),22,clock,clock (22),69.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),23,cloud,cloud (23),81.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),24,cockroach,cockroach (24),78.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),25,couch,couch (25),54.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),26,crab,crab (26),65.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),27,crocodile,crocodile (27),55.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),28,cup,cup (28),74.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),29,dinosaur,dinosaur (29),65.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),30,dolphin,dolphin (30),67.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),31,elephant,大象 / elephant (31),67.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),32,flatfish,flatfish (32),65.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),33,forest,forest (33),60.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),34,fox,fox (34),76.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),35,girl,girl (35),49.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),36,hamster,hamster (36),82.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),37,house,house (37),75.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),38,kangaroo,袋鼠 / kangaroo (38),65.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),39,keyboard,keyboard (39),79.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),40,lamp,lamp (40),61.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),41,lawn_mower,lawn_mower (41),88.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),42,leopard,leopard (42),75.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),43,lion,lion (43),82.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),44,lizard,lizard (44),47.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),45,lobster,lobster (45),60.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),46,man,man (46),45.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),47,maple_tree,maple_tree (47),60.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),48,motorcycle,摩托車 / motorcycle (48),92.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),49,mountain,mountain (49),85.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),50,mouse,mouse (50),55.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),51,mushroom,mushroom (51),74.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),52,oak_tree,oak_tree (52),67.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),53,orange,orange (53),88.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),54,orchid,蘭花 / orchid (54),84.0,False,False,True
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),55,otter,otter (55),42.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),56,palm_tree,palm_tree (56),88.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),57,pear,pear (57),78.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),58,pickup_truck,皮卡車 / pickup_truck (58),84.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),59,pine_tree,pine_tree (59),68.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),60,plain,plain (60),86.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),61,plate,plate (61),69.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),62,poppy,罌粟花 / poppy (62),0.0,True,True,True
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),63,porcupine,porcupine (63),69.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),64,possum,possum (64),54.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),65,rabbit,rabbit (65),59.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),66,raccoon,raccoon (66),79.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),67,ray,ray (67),57.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),68,road,road (68),94.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),69,rocket,rocket (69),80.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),70,rose,玫瑰 / rose (70),0.0,True,False,True
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),71,sea,sea (71),81.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),72,seal,seal (72),48.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),73,shark,shark (73),56.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),74,shrew,shrew (74),49.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),75,skunk,skunk (75),92.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),76,skyscraper,skyscraper (76),88.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),77,snail,snail (77),65.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),78,snake,snake (78),60.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),79,spider,spider (79),73.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),80,squirrel,squirrel (80),56.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),81,streetcar,streetcar (81),71.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),82,sunflower,向日葵 / sunflower (82),89.0,False,False,True
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),83,sweet_pepper,sweet_pepper (83),68.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),84,table,table (84),67.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),85,tank,tank (85),72.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),86,telephone,telephone (86),68.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),87,television,television (87),77.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),88,tiger,tiger (88),80.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),89,tractor,tractor (89),84.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),90,train,火車 / train (90),84.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),91,trout,trout (91),78.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),92,tulip,鬱金香 / tulip (92),0.0,True,False,True
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),93,turtle,turtle (93),60.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),94,wardrobe,wardrobe (94),90.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),95,whale,whale (95),75.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),96,willow_tree,willow_tree (96),63.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),97,wolf,wolf (97),77.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),98,woman,woman (98),47.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,3,62,罌粟花 / poppy (62),99,worm,worm (99),70.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),0,apple,apple (0),89.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),1,aquarium_fish,aquarium_fish (1),82.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),2,baby,baby (2),58.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),3,bear,bear (3),52.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),4,beaver,beaver (4),61.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),5,bed,bed (5),71.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),6,bee,bee (6),80.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),7,beetle,beetle (7),78.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),8,bicycle,腳踏車 / bicycle (8),84.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),9,bottle,bottle (9),80.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),10,bowl,bowl (10),48.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),11,boy,boy (11),49.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),12,bridge,bridge (12),80.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),13,bus,公車 / bus (13),66.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),14,butterfly,butterfly (14),58.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),15,camel,駱駝 / camel (15),74.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),16,can,can (16),80.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),17,castle,castle (17),81.0,False,False,False
flowers,花卉,hardfirst,flowers_hardfirst_seed1_k5,4,54,蘭花 / orchid (54),18,caterpillar,caterpillar (18),61.0,False,False,False
